filmtv_id;actors;genre;year;nb_comedy;nb_drama
27622;Isabella Orsini;0;2004;0;0
27622;Oreste Lionello;0;2004;14;0
27622;Pier Maria Cecchini;0;2004;2;0
27627;Carole Bouquet;1;1997;7;0
27627;Daniel Auteuil;1;1997;1;7
27627;Patrice ChÃ©reau;1;1997;0;1
27627;Jean-Roger Milo;1;1997;0;1
27631;Claudia Zanella;1;2004;0;0
27631;Gabriele Mainetti;1;2004;2;0
27631;Franco Castellano;1;2004;0;0
27631;Elisabetta Cavallotti;1;2004;1;1
27631;Francesca Figus;1;2004;0;0
27632;Irma Ãlvarez;1;1962;0;0
27632;Reginaldo Farias;1;1962;0;0
27632;Paulo Padilha;1;1962;0;0
27632;Sergio Sanz;1;1962;0;0
27632;Joseph Guerreiro;1;1962;0;0
27634;Helge Nissen;1;1920;0;0
27634;Halvard Hoff;1;1920;0;0
27634;Jacob TexiÃ¨re;1;1920;0;0
27634;Hallander Helleman;1;1920;0;0
27635;Alan Rickman;0;2001;3;1
27635;Natasha Richardson;0;2001;2;5
27635;Rachel Griffiths;0;2001;5;1
27635;Rachael Leigh Cook;0;2001;3;2
27635;Josh Hartnett;0;2001;1;1
27637;Yumiko Nogawa;1;1965;0;1
27637;Tamio Kawaji;1;1965;0;1
27637;Hiroshi Cho;1;1965;0;0
27637;Hideaki Esumi;1;1965;0;0
27642;Tomer Russo;1;2004;0;1
27642;Lior Miller;1;2004;0;0
27642;Areen Omari;1;2004;0;0
27642;Mohammad Bakri;1;2004;0;1
27642;Hend Ayoub;1;2004;0;0
27645;Giancarlo Giannini;1;1974;8;6
27645;Catherine Deneuve;1;1974;6;7
27645;Fernando Rey;1;1974;2;3
27645;Tina Aumont;1;1974;4;6
27651;Brittany Murphy;0;2004;5;4
27651;Holly Hunter;0;2004;6;6
27651;Kathy Bates;0;2004;11;6
27651;Ron Livingston;0;2004;2;2
27651;Julianne Nicholson;0;2004;0;0
27653;Roselyn Sanchez;0;2003;1;0
27653;Sofia Vergara;0;2003;0;0
27653;Jaci Velasquez;0;2003;0;0
27653;Eduardo VerÃ¡stegui;0;2003;0;0
27655;Andrea Prodan;1;1988;0;0
27655;Ennio Fantastichini;1;1988;0;1
27655;Laura Morante;1;1988;1;8
27655;Michele Melega;1;1988;0;0
27665;Pier Paolo Capponi;1;1969;0;1
27665;Susan Scott;1;1969;0;0
27665;Marzio Margine;1;1969;0;0
27665;Renato Lupi;1;1969;0;0
27667;William H. Macy;1;2004;7;4
27667;Til Schweiger;1;2004;2;0
27667;Scott Caan;1;2004;1;0
27667;Thomas Kretschmann;1;2004;0;2
27667;Lauren Holly;1;2004;7;0
27667;Connor Donne;1;2004;0;0
27672;Dennis Hopper;1;1986;0;10
27672;Crispin Glover;1;1986;0;0
27672;Keanu Reeves;1;1986;0;0
27672;Ione Skye;1;1986;0;0
27672;Daniel Roebuck;1;1986;0;0
27676;Kirsten Dunst;1;1999;2;3
27676;Brittany Murphy;1;1999;1;1
27676;Paul Freeman;1;1999;2;0
27676;Mimi Rogers;1;1999;5;3
27694;Adolfo Celi;1;1973;12;4
27694;Bruno Cirino;1;1973;0;1
27694;Bekim Fehmiu;1;1973;0;0
27702;H. B. Warner;1;1943;0;0
27702;Tim Holt;1;1943;1;1
27702;Bonita Granville;1;1943;0;3
27702;Otto Kruger;1;1943;0;1
27702;Lloyd Corrigan;1;1943;0;0
27707;Peter Sellers;0;1979;26;1
27707;Elke Sommer;0;1979;7;3
27707;Gregory Sierra;0;1979;0;1
27707;Lynne Frederick;0;1979;0;0
27709;Luca Zingaretti;1;2004;1;10
27709;Alessia Goria;1;2004;0;0
27709;Corrado Fortuna;1;2004;1;0
27709;Giovanna Bozzolo;1;2004;0;0
27709;Lollo Franco;1;2004;0;0
27709;Salvo Scelta;1;2004;0;0
27711;Leonardo DiCaprio;1;2004;3;7
27711;Cate Blanchett;1;2004;3;5
27711;Kate Beckinsale;1;2004;7;2
27711;John C. Reilly;1;2004;4;4
27711;Alec Baldwin;1;2004;8;6
27711;Alan Alda;1;2004;10;4
27711;Ian Holm;1;2004;2;15
27711;Danny Huston;1;2004;0;1
27711;Jude Law;1;2004;0;6
27711;Adam Scott;1;2004;0;0
27711;Kelli Garner;1;2004;0;0
27712;Kevin Bacon;1;2004;10;7
27712;Kyra Sedgwick;1;2004;3;5
27712;Mos Def;1;2004;0;0
27712;Benjamin Bratt;1;2004;2;1
27712;Eve;1;2004;0;0
27714;John Candy;0;1983;2;0
27714;Joe Flaherty;0;1983;0;0
27714;Eugene Levy;0;1983;1;0
27714;Alley Mills;0;1983;0;0
27714;Pat Hingle;0;1983;1;4
27717;Casey Affleck;0;1998;2;0
27717;Kate Hudson;0;1998;0;0
27717;Christina Ricci;0;1998;6;1
27717;Brendan Sexton III;0;1998;0;0
27718;Bruno Solo;0;2000;0;0
27718;Samuel Le Bihan;0;2000;1;1
27718;Lambert Wilson;0;2000;1;6
27718;Ornella Muti;0;2000;27;14
27718;Ariadna Gil;0;2000;0;0
27721;Jo Jae-hyeon;1;1996;0;0
27722;Amedeo Nazzari;1;1949;10;10
27722;Lois Maxwell;1;1949;0;0
27722;Anna Nievo;1;1949;0;0
27722;Alfredo Varelli;1;1949;0;1
27722;Olga Solbelli;1;1949;5;2
27722;Afro Poli;1;1949;0;0
27722;Marisa Merlini;1;1949;0;0
27722;Giulio Donnini;1;1949;0;0
27735;Jesdaporn Pholdee;0;2000;0;0
27735;Sahaphap Tor;0;2000;0;0
27735;Ekachai Buranapanit;0;2000;0;0
27735;Giorgio Maiocchi;0;2000;0;0
27741;Eva Marie Saint;1;1962;0;3
27741;Warren Beatty;1;1962;0;1
27741;Karl Malden;1;1962;2;8
27741;Angela Lansbury;1;1962;3;3
27743;James Franco;1;2002;1;0
27743;Brenda Blethyn;1;2002;3;3
27743;Harry Dean Stanton;1;2002;8;16
27743;Mena Suvari;1;2002;3;2
27745;Aldo Fabrizi;0;1953;16;6
27745;Enrico Luzi;0;1953;2;0
27745;Carla Del Poggio;0;1953;4;5
27745;Enrico Viarisio;0;1953;7;3
27749;Greta Scacchi;1;2003;2;10
27749;JÃ¼rgen Prochnow;1;2003;1;2
27749;Donald Sutherland;1;2003;14;18
27749;Dieter Laser;1;2003;0;1
27750;Gloria Guida;0;1975;0;1
27750;Giuseppe Pambieri;0;1975;0;0
27750;Gianfranco D'Angelo;0;1975;2;0
27750;Alvaro Vitali;0;1975;0;0
27751;Danny DeVito;0;2000;15;4
27751;Norm Macdonald;0;2000;0;0
27751;Elaine Stritch;0;2000;2;1
27751;Dave Chappelle;0;2000;0;0
27758;Lucie Jeanne;1;2002;0;0
27758;Laurent Hennequin;1;2002;0;0
27758;Erick Chabot;1;2002;0;0
27758;Manuela Lopez;1;2002;0;0
27763;Claudio Santamaria;0;2004;3;3
27763;Vittoria Puccini;0;2004;0;1
27763;Paolo Briguglia;0;2004;0;2
27763;Johnny Dorelli;0;2004;28;4
27763;Augusto Fornari;0;2004;0;0
27763;Roberta Garzia;0;2004;0;0
27763;Alessio Modica;0;2004;1;2
27763;Enrico Salimbeni;0;2004;1;1
27767;Gastone Moschin;0;1964;4;1
27767;Liana Orfei;0;1964;3;0
27767;Franca Rame;0;1964;5;0
27767;Pepe Calvo;0;1964;0;0
27767;Renato Salvatori;0;1964;14;7
27767;Maria Perschy;0;1964;1;1
27791;Anne Hathaway;0;2004;1;1
27791;Julie Andrews;0;2004;15;2
27791;Hector Elizondo;0;2004;10;4
27791;John Rhys-Davies;0;2004;1;0
27797;Kinuyo Tanaka;1;1952;1;10
27797;Toshiro Mifune;1;1952;0;4
27797;Masao Shimizu;1;1952;0;0
27797;IchirÃ´ Sugai;1;1952;0;4
27799;Ava Gardner;1;1954;3;7
27799;Humphrey Bogart;1;1954;0;19
27799;Edmond O'Brien;1;1954;1;2
27799;Rossano Brazzi;1;1954;1;10
27804;Sophia Loren;1;1962;14;3
27804;Maximilian Schell;1;1962;0;1
27804;Fredric March;1;1962;3;11
27804;FranÃ§oise Prevost;1;1962;0;1
27809;Kayoko Honoo;1;1960;0;0
27809;Isao Sasaki;1;1960;0;0
27809;Masahito Tsugawa;1;1960;0;0
27809;Fumio Watanabe;1;1960;0;1
27809;Kamatari Fujiwara;1;1960;0;2
27809;Tanie Kitabayashi;1;1960;0;0
27809;Junzaburo Ban;1;1960;0;0
27817;Ken Ogata;1;1979;0;0
27817;Rentaro Mikuni;1;1979;0;3
27817;Chocho Mikayo;1;1979;0;0
27819;Yuji Nagato;1;1961;0;0
27819;Masao Mishima;1;1961;0;1
27819;Teatsuro Tanba;1;1961;0;0
27819;Mitzi Mori;1;1961;0;0
27827;Yoshitaka Zushi;1;1970;0;0
27827;Kin Sugai;1;1970;0;0
27827;Kiyoko Tange;1;1970;0;0
27827;Junzaburo Ban;1;1970;0;1
27827;Michiko Hino;1;1970;0;0
27830;Philippe Noiret;1;1981;11;5
27830;Isabelle Huppert;1;1981;2;1
27830;Jean-Pierre Marielle;1;1981;6;1
27830;StÃ©phane Audran;1;1981;3;7
27830;Eddy Mitchell;1;1981;0;0
27831;Ingrid Bergman;1;1954;1;8
27831;Mathias Wieman;1;1954;0;1
27831;Renate Mannhardt;1;1954;0;0
27831;Kurt Kreuger;1;1954;1;1
27835;Toshiro Mifune;1;1957;0;5
27835;Isuzu Yamada;1;1957;0;0
27835;Ganjiro Nakamura;1;1957;0;0
27835;KyÃ´ko Kagawa;1;1957;0;2
27841;Juliet Berto;1;1968;0;1
27841;Jean-Pierre LÃ©aud;1;1968;2;3
27843;Marino MasÃ©;1;1963;0;0
27843;Albert Juross;1;1963;0;0
27843;GeneviÃ¨ve GalÃ©a;1;1963;0;0
27843;Barbet Schroeder;1;1963;0;0
27847;Anne Wiazemsky;1;1967;0;1
27847;Jean-Pierre LÃ©aud;1;1967;1;2
27847;Juliet Berto;1;1967;0;0
27847;Francis Jeanson;1;1967;0;0
27849;Myriem Roussel;1;1984;0;0
27849;Thierry Rode;1;1984;0;0
27849;Philippe Lacoste;1;1984;0;0
27849;Juliette Binoche;1;1984;0;0
27851;Gena Rowlands;1;1999;6;17
27851;Deborah Kara Unger;1;1999;0;0
27851;Brooke Shields;1;1999;2;3
27851;Jared Harris;1;1999;0;2
27857;Robert De Niro;0;2004;13;28
27857;Ben Stiller;0;2004;12;2
27857;Dustin Hoffman;0;2004;7;16
27857;Barbra Streisand;0;2004;7;4
27857;Teri Polo;0;2004;2;3
27857;Blythe Danner;0;2004;4;7
27857;Owen Wilson;0;2004;4;0
27857;Alanna Ubach;0;2004;1;0
27857;Ray Santiago;0;2004;0;0
27857;Tim Blake Nelson;0;2004;1;1
27858;Matteo Rulli;1;2004;0;0
27858;Stefano Rulli;1;2004;0;0
27858;Clara Sereni;1;2004;0;0
27859;Stefano Accorsi;1;2004;3;9
27859;Valentina Cervi;1;2004;5;3
27859;Ivan Franek;1;2004;1;1
27859;Miro Landoni;1;2004;0;0
27860;Tony Leung Chiu Wai;1;2004;1;4
27860;Gong Li;1;2004;0;9
27860;Faye Wong;1;2004;1;0
27860;Zhang Ziyi;1;2004;0;1
27860;Takuya Kimura;1;2004;0;0
27861;Osman Elkharraz;1;2003;0;0
27861;Sara Forestier;1;2003;0;0
27861;Sabrina Ouazani;1;2003;0;0
27861;Nanou Benhamou;1;2003;0;0
27866;Robin Williams;0;1980;1;0
27866;Shelley Duvall;0;1980;0;2
27866;Ray Walston;0;1980;5;0
27866;Paul Dooley;0;1980;2;0
27866;Linda Hunt;0;1980;0;0
27867;Sandy Dennis;1;1982;1;5
27867;Cher;1;1982;0;0
27867;Karen Black;1;1982;2;8
27867;Sudie Bond;1;1982;0;0
27867;Kathy Bates;1;1982;0;0
27868;Matthew Modine;1;1983;0;0
27868;Michael Wright;1;1983;0;0
27868;Mitchell Lichtenstein;1;1983;0;0
27868;David Alan Grier;1;1983;0;0
27869;Sam Shepard;1;1985;0;2
27869;Kim Basinger;1;1985;1;2
27869;Harry Dean Stanton;1;1985;3;7
27869;Randy Quaid;1;1985;2;4
27871;Ãke GrÃ¶nberg;1;1953;0;0
27871;Harriet Andersson;1;1953;0;0
27871;Annika Tretow;1;1953;0;0
27871;Hasse Ekman;1;1953;0;0
27874;Claude Laydu;1;1951;0;0
27874;Joan Riveyre;1;1951;0;0
27874;Nicole Maurey;1;1951;0;0
27874;Adrien Borel;1;1951;0;0
27874;Rachel BÃ©rendt;1;1951;0;0
27874;Nicole Ladmiral;1;1951;0;0
27874;Martin Lemaire;1;1951;0;0
27874;Antoine BalpÃªtrÃ©;1;1951;0;1
27874;Jean Denet;1;1951;0;0
27877;Jeanne Moreau;1;1964;2;10
27877;Georges GÃ©ret;1;1964;0;0
27877;Michel Piccoli;1;1964;0;2
27877;FranÃ§oise Lugagne;1;1964;0;1
27884;Phillip Mawdsley;1;1983;0;0
27884;Terry O'Sullivan;1;1983;0;0
27884;Wilfred Brambell;1;1983;0;0
27885;Gena Rowlands;1;1995;3;13
27885;Jacob Tierney;1;1995;1;0
27885;Diana Scarwid;1;1995;1;5
27885;Denis Leary;1;1995;1;1
27890;Jean Debucourt;1;1928;0;0
27890;Marguerite Gance;1;1928;0;0
27890;Charles Lamy;1;1928;0;0
27890;Fournez-Goffard;1;1928;0;0
27901;Niu Chengze;1;1983;0;0
27901;Lin Xiulung;1;1983;0;0
27901;Chen Shufang;1;1983;0;0
27901;Chao Pengju;1;1983;0;0
27901;Zhang Minling;1;1983;0;0
27908;Tatsuya Nakadai;1;1962;0;3
27908;Akira Ishihama;1;1962;0;1
27908;Shima Iwashita;1;1962;0;0
27908;Akira Ishihama;1;1962;0;1
27910;Dirk Bogarde;1;1964;3;10
27910;Tom Courtenay;1;1964;0;2
27910;Leo McKern;1;1964;0;0
27910;Barry Foster;1;1964;0;0
27910;James Villiers;1;1964;0;2
27911;Lino Ventura;1;1966;2;4
27911;Paul Meurisse;1;1966;2;3
27911;Raymond Pellegrin;1;1966;1;2
27911;Marcel Bozzuffi;1;1966;0;0
27913;Yoshizaburo Arashi;1;1941;0;0
27913;Utaemon Ichikawa;1;1941;0;0
27913;Chojuro Kawarasaki;1;1941;0;1
27919;Basil Radford;0;1949;0;0
27919;Catherine Lacey;0;1949;0;0
27919;Bruce Seton;0;1949;0;0
27919;Joan Greenwood;0;1949;0;0
27922;Michiko Tanaka;1;1937;0;0
27922;Sessue Hayakawa;1;1937;0;2
27922;Pierre Richard-Willm;1;1937;0;0
27922;Roland Toutain;1;1937;0;0
27927;Kanu Bannerjee;1;1955;0;0
27927;Karuna Bannerjee;1;1955;0;0
27927;Subir Bannerjee;1;1955;0;0
27927;Runki Bannerjee;1;1955;0;0
27928;Paul Giamatti;0;2004;4;1
27928;Thomas Haden Church;0;2004;1;0
27928;Virginia Madsen;0;2004;5;2
27928;Sandra Oh;0;2004;1;0
27930;Clint Eastwood;1;2004;6;5
27930;Hilary Swank;1;2004;1;2
27930;Morgan Freeman;1;2004;3;15
27930;Jay Baruchel;1;2004;0;0
27930;Mike Colter;1;2004;0;0
27930;Lucia Rijker;1;2004;0;0
27930;Brian F. O'Byrne;1;2004;1;0
27930;Anthony Mackie;1;2004;0;0
27930;Margo Martindale;1;2004;0;1
27930;Riki Lindhome;1;2004;0;0
27930;Michael PeÃ±a;1;2004;0;0
27932;Vincent Price;1;1968;3;5
27932;Ian Ogilvy;1;1968;0;0
27932;Rupert Davies;1;1968;0;0
27932;Hilary Dwyer;1;1968;0;0
27932;Robert Russell;1;1968;0;0
27937;Pierre Renoir;1;1933;0;0
27937;Valentine Tessier;1;1933;0;0
27937;Alice Tissotn HÃ©lÃ©na Manson;1;1933;0;0
27938;Charles Blavette;1;1934;0;0
27938;Jenny HÃ©lia;1;1934;0;0
27938;CÃ©lia Montalvan;1;1934;0;0
27938;Max Dalban;1;1934;0;0
27940;Jean Gabin;0;1955;2;10
27940;FranÃ§oise Arnoul;0;1955;1;1
27940;Maria Felix;0;1955;1;0
27940;Gianni Esposito;0;1955;0;0
27941;Jean-Louis Barrault;1;1959;2;1
27941;Michel Vitold;1;1959;0;0
27941;Gaston Modot;1;1959;1;3
27941;Jacques Catelain;1;1959;0;0
27946;Warren Beatty;1;1964;0;2
27946;Jean Seberg;1;1964;1;4
27946;Peter Fonda;1;1964;1;0
27946;Kim Hunter;1;1964;0;4
27946;Gene Hackman;1;1964;0;0
27950;Raquel Revuelta;1;1968;0;0
27950;Eslinda NuÃ±ez;1;1968;0;0
27950;Adele LegrÃ¡;1;1968;0;0
27950;RamÃ³n Brito;1;1968;0;0
27950;Adolfo Llaurado;1;1968;0;0
27958;Anthony Wong Chau-Sang;1;1999;0;0
27958;Francis Wong;1;1999;0;0
27958;Jackie Lui Chung-yin;1;1999;0;0
27971;GÃ©rard Depardieu;1;1982;9;10
27971;Wojtiech Psznoniak;1;1982;0;0
27971;Patrice ChÃ©reau;1;1982;0;0
27971;Roger Planchon;1;1982;0;1
27978;Ludmila Savel'eva;1;1967;0;0
27978;Irina Skobceva;1;1967;0;0
27978;Vjaceslav Tikhonov;1;1967;0;0
27978;Sergey Bondarchuk;1;1967;0;5
27983;Marita Breuer;1;1984;0;0
27983;Gertrud Bredel;1;1984;0;0
27983;Michael Lesch;1;1984;0;0
27983;Dieter Schaad;1;1984;0;0
27985;Pierre Baillot;1;1971;0;0
27985;Juliet Berto;1;1971;0;2
27985;Marcel Bonozet;1;1971;0;0
27985;FranÃ§oise Fabian;1;1971;1;0
27993;Farley Granger;1;1972;0;4
27993;Sylva Koscina;1;1972;34;5
27993;Silvano Tranquilli;1;1972;2;4
27993;Annabella Incontrera;1;1972;4;0
27999;Louis Jouvet;0;1949;1;5
27999;Bourvil;0;1949;0;0
27999;DaniÃ¨le Delorme;0;1949;0;0
27999;Mireille Perrey;0;1949;0;0
27999;Pauline Carton;0;1949;4;1
28000;Marie Jose Nat;1;1960;0;0
28000;Brigitte Bardot;1;1960;4;2
28000;Sami Frey;1;1960;0;0
28000;Paul Meurisse;1;1960;1;2
28000;Charles Vanel;1;1960;1;6
28002;Kirk Douglas;1;1969;2;12
28002;Faye Dunaway;1;1969;2;1
28002;Deborah Kerr;1;1969;7;14
28002;Hume Cronyn;1;1969;1;3
28013;Betty Hutton;0;1944;0;0
28013;Eddie Bracken;0;1944;0;0
28013;William Demarest;0;1944;2;1
28013;Brian Donlevy;0;1944;0;3
28030;Pola Negri;1;1918;0;0
28030;Harry Liedtke;1;1918;1;0
28030;Magnus Stifter;1;1918;0;0
28030;Leopold von Ledebur;1;1918;0;0
28032;Florence Vidor;0;1924;0;0
28032;Marie PrÃ©vost;0;1924;0;0
28032;Monte Blue;0;1924;0;0
28032;Adolphe Menjou;0;1924;0;1
28034;Emilio Estevez;0;1985;0;1
28034;Anthony Michael Hall;0;1985;1;0
28034;Ally Sheedy;0;1985;1;1
28034;Judd Nelson;0;1985;1;0
28034;Molly Ringwald;0;1985;1;0
28036;Phillips Holmes;1;1932;0;1
28036;Lionel Barrymore;1;1932;1;4
28036;Nancy Carroll;1;1932;0;0
28036;Zasu Pitts;1;1932;1;1
28037;Gary Cooper;0;1933;1;1
28037;Fredric March;0;1933;0;1
28037;Miriam Hopkins;0;1933;2;0
28037;Edward Everett;0;1933;0;0
28055;Malcolm McDowell;0;1973;0;2
28055;Rachel Roberts;0;1973;0;2
28055;Arthur Lowe;0;1973;1;2
28055;Ralph Richardson;0;1973;5;9
28058;Asia Argento;1;2004;6;5
28058;Jimmy Bennett;1;2004;0;0
28058;Dylan Sprouse;1;2004;1;0
28058;Cole Sprous;1;2004;0;0
28058;Peter Fonda;1;2004;2;8
28058;Ornella Muti;1;2004;30;18
28058;Michael Pitt;1;2004;1;1
28058;Marilyn Manson;1;2004;0;1
28058;Winona Ryder;1;2004;9;8
28060;Gioele Dix;1;2004;2;0
28060;Kasia Smutniak;1;2004;1;1
28060;Dino Abbrescia;1;2004;3;2
28060;Luciano Scarpa;1;2004;0;0
28060;Enrico Ciotti;1;2004;0;0
28065;Sean Penn;1;2004;8;15
28065;Naomi Watts;1;2004;0;3
28065;Don Cheadle;1;2004;3;3
28065;Jack Thompson;1;2004;0;4
28065;Brad William Henke;1;2004;0;0
28066;Barbora Bobulova;1;2005;1;5
28066;Andrea Di Stefano;1;2005;0;5
28066;Lisa Gastoni;1;2005;5;12
28066;Massimo Poggio;1;2005;1;0
28066;Erika Blanc;1;2005;8;10
28066;Camille Dugay Comencini;1;2005;0;1
28068;Maggie Smith;1;2003;13;6
28068;Ronnie Barker;1;2003;0;0
28068;Chris Cooper;1;2003;2;5
28068;Benno FÃ¼rmann;1;2003;0;1
28069;Masatoshi Nagase;0;1989;0;0
28069;Joe Strummer;0;1989;0;0
28069;Youki Kudoh;0;1989;0;0
28069;Screamin' Jay;0;1989;0;0
28069;Nicoletta Braschi;0;1989;3;1
28069;Elizabeth Bracco;0;1989;0;1
28069;Sy Richardson;0;1989;0;1
28069;Tom Noonan;0;1989;0;0
28069;Rick Aviles;0;1989;0;0
28069;Steve Buscemi;0;1989;0;0
28069;Vondie Curtis-Hall;0;1989;0;0
28069;Tom Waits;0;1989;1;3
28070;ValÃ©rie Kaprisky;1;1984;0;1
28070;Francis Huster;1;1984;0;2
28070;Lambert Wilson;1;1984;1;0
28070;Patrick Bauchau;1;1984;1;1
28071;Francis Huster;1;1985;0;3
28071;Sophie Marceau;1;1985;2;0
28071;TchÃ©ky Karyo;1;1985;1;0
28071;Michel Albertini;1;1985;0;0
28072;Leszek Teleszynski;1;1972;0;0
28072;Malgorzata Braunek;1;1972;0;0
28072;Jerzy Golinski;1;1972;0;0
28072;Jan Nowicki;1;1972;0;1
28073;Janusz Olejniczak;1;1991;0;0
28073;Marie-France Pisier;1;1991;3;4
28073;Sophie Marceau;1;1991;3;2
28073;Noemi Nadelmann;1;1991;0;0
28074;Boguslaw Linda;1;1996;0;2
28074;Iwona Petri;1;1996;0;0
28074;Pawel Delag;1;1996;0;0
28074;Jolanta Grusznic;1;1996;0;0
28081;Antonio Banderas;1;2003;10;7
28081;Eion Bailey;1;2003;0;0
28081;Alan Arkin;1;2003;14;6
28081;Jim Broadbent;1;2003;6;4
28081;Matt Day;1;2003;2;1
28097;Amedeo Nazzari;1;1950;11;12
28097;Gina Lollobrigida;1;1950;1;1
28097;Otello Toso;1;1950;1;2
28099;Fulvia Franco;1;1955;2;0
28099;Aldo Bufi Landi;1;1955;0;1
28099;Virna Lisi;1;1955;0;2
28099;Riccardo Garrone;1;1955;0;0
28100;Gavin Hood;1;1999;0;0
28100;Nigel Hawthorne;1;1999;2;4
28100;Loyiso Gxwala;1;1999;0;0
28100;Janine Eser;1;1999;0;0
28117;Louis Hayward;1;1949;1;3
28117;Jane Wyatt;1;1949;0;2
28117;Lee Bowman;1;1949;0;0
28117;Kathleen Freeman;1;1949;0;0
28117;Ann Shoemaker;1;1949;1;0
28117;Dorothy Patrick;1;1949;0;0
28117;Sarah Padden;1;1949;0;0
28117;Jody Gilbert;1;1949;0;0
28117;Peter Brocco;1;1949;0;0
28117;Margaret Seddon;1;1949;0;0
28117;Howland Chamberlain;1;1949;0;1
28117;Will Wright;1;1949;0;0
28117;Leslie Kimmel;1;1949;0;0
28127;Charles Laughton;0;1954;3;5
28127;Brenda De Banzie;0;1954;0;0
28127;John Mills;0;1954;0;1
28127;Richard Wattis;0;1954;1;0
28128;Faith Ford;0;2002;0;0
28128;Tim Matheson;0;2002;10;6
28128;Florence Henderson;0;2002;0;0
28128;Spencer Breslin;0;2002;1;0
28160;Brigitte Helm;1;1928;0;1
28160;Pierre Alcover;1;1928;0;0
28160;Yvette Guilbert;1;1928;0;1
28160;Alfred Abel;1;1928;0;2
28160;Marie Glory;1;1928;0;0
28166;Robert Downey jr.;0;2003;12;3
28166;Robin Wright;0;2003;3;8
28166;Mel Gibson;0;2003;2;10
28166;Jeremy Northam;0;2003;4;5
28166;Katie Holmes;0;2003;2;0
28166;Adrien Brody;0;2003;2;7
28176;James Woods;1;1998;2;13
28176;Melanie Griffith;1;1998;7;6
28176;Vincent Kartheiser;1;1998;0;0
28176;Natasha Gregson Wagner;1;1998;0;0
28176;James Otis;1;1998;0;0
28183;Ann Bennent;1;1980;0;0
28183;Michele Placido;1;1980;7;8
28183;Udo Kier;1;1980;0;1
28183;Beate Kopp;1;1980;0;0
28188;Marta Toren;1;1953;0;0
28188;Gino Cervi;1;1953;9;18
28188;Charles Vanel;1;1953;0;4
28188;Jacques Sernas;1;1953;0;2
28189;Lisa Gastoni;1;1971;5;5
28189;Eric Woofe;1;1971;0;0
28189;Ivo Garrani;1;1971;1;6
28189;Paolo Gozlino;1;1971;0;0
28189;Lucia Alberti;1;1971;0;0
28190;Tatsuo Matsumura;1;1993;0;0
28190;KyÃ´ko Kagawa;1;1993;0;4
28190;Hisashi Igawa;1;1993;0;1
28190;George Tokoro;1;1993;0;0
28190;Masayuki Yui;1;1993;0;0
28190;Akira Terao;1;1993;0;2
28190;Takeshi Kusaka;1;1993;0;0
28190;Asei Kobayashi;1;1993;0;0
28190;Hidetaka Yoshioka;1;1993;0;0
28190;Yoshitaka Zushi;1;1993;0;1
28190;Mitsuru Hirata;1;1993;0;0
28190;Nobuto Okamoto;1;1993;0;0
28191;Jude Law;1;2004;0;6
28191;Marisa Tomei;1;2004;12;5
28191;Omar Epps;1;2004;1;1
28191;Susan Sarandon;1;2004;11;17
28191;Sienna Miller;1;2004;0;2
28191;Jane Krakowski;1;2004;3;0
28192;John C. Reilly;0;2004;4;4
28192;Diego Luna;0;2004;1;0
28192;Maggie Gyllenhaal;0;2004;2;0
28192;Peter Mullan;0;2004;0;2
28192;Zitto Kazann;0;2004;0;0
28193;Salome Kammer;1;2004;0;12
28193;Henry Arnold;1;2004;0;13
28193;Michael Kausch Henry Arnold;1;2004;0;0
28193;Salome Kammer;1;2004;0;12
28193;Michael Kausch;1;2004;0;5
28197;Bill Murray;0;2004;19;2
28197;Owen Wilson;0;2004;4;0
28197;Cate Blanchett;0;2004;3;5
28197;Anjelica Huston;0;2004;9;7
28197;Willem Dafoe;0;2004;0;15
28197;Jeff Goldblum;0;2004;8;3
28199;Ice Cube;0;2005;2;3
28199;Nia Long;0;2005;6;1
28199;Aleisha Allen;0;2005;0;0
28199;Philip Bolden;0;2005;0;0
28199;Jay Mohr;0;2005;6;0
28205;Jean-Louis Trintignant;0;1974;6;13
28205;Romy Schneider;0;1974;7;10
28205;Jane Birkin;0;1974;0;2
28205;Jean-Pierre Cassel;0;1974;3;2
28205;Florinda Bolkan;0;1974;0;8
28205;Henri Garcin;0;1974;0;0
28205;Georges Wilson;0;1974;3;5
28205;Estella Blain;0;1974;0;0
28211;Don Cheadle;1;2004;3;3
28211;Sophie Okonedo;1;2004;1;2
28211;Nick Nolte;1;2004;10;9
28211;Joaquin Phoenix;1;2004;0;6
28211;Desmond Dube;1;2004;0;0
28211;David O'Hara;1;2004;2;2
28212;Will Smith;0;2005;2;1
28212;Eva Mendes;0;2005;2;0
28212;Kevin James;0;2005;0;0
28212;Amber Valletta;0;2005;0;0
28212;Julie Ann Emery;0;2005;0;0
28213;Michel Bouquet;1;2005;3;8
28213;Jalil Lespert;1;2005;0;2
28213;Philippe Fretun;1;2005;1;0
28213;Anne Cantineau;1;2005;0;0
28213;Sarah Grappin;1;2005;0;0
28215;Christian De Sica;0;2005;45;0
28215;Paolo Conticini;0;2005;4;0
28215;Sebastian Torchia;0;2005;0;0
28215;Max Tortora;0;2005;0;0
28215;Nadia Rinaldi;0;2005;6;1
28216;Alessandro Besentini;0;2005;0;0
28216;Francesco Villa;0;2005;0;0
28216;Petra Faksova;0;2005;0;0
28216;Marica Coco;0;2005;1;0
28216;Pippo Santonastaso;0;2005;9;0
28216;Francesca Giovannetti;0;2005;0;0
