filmtv_id;directors;genre;year;nb_comedy_real;nb_drama_real
1860;Sergio Martino;0;1981;7;1
1864;Alfredo Giannetti;1;1972;0;4
1870;Samuel Fuller;1;1963;0;3
1872;King Vidor;0;1940;1;6
1873;Giacomo Campiotti;0;1989;0;0
1874;Hal Needham;0;1981;1;0
1875;Hal Needham;0;1984;2;0
1877;Jim Drake;0;1989;1;0
1878;Bryan Forbes;0;1978;2;2
1886;Kenneth Johnson;0;1988;0;1
1888;Peter Medak;1;1990;1;1
1891;Aldo Lado;0;1972;0;0
1895;David Mamet;0;1988;0;0
1896;Steno;0;1971;39;1
1899;Blake Edwards;0;1986;21;2
1902;Pasquale Festa Campanile;1;1964;0;1
1903;George Cukor;0;1949;7;9
1910;David Swift;0;1961;1;0
1912;Giulio Base;1;1991;0;0
1917;Dominique Deruddere;1;1986;0;0
1920;Jean-Luc Godard;1;1972;3;10
1920;Jean-Pierre Gorin;1;1972;0;0
1921;Mario Camerini;0;1960;11;11
1926;Woody Allen;0;1989;14;3
1929;Curzio Malaparte;1;1951;0;0
1932;John Ford;1;1947;0;11
1937;Carlo Lizzani;1;1953;0;0
1938;Luciano Salce;0;1962;2;0
1940;Joel Schumacher;0;1989;0;2
1943;Peter Greenaway;1;1989;0;3
1945;Martin Davidson;0;1989;1;0
1946;Gioia Benelli;1;1987;0;0
1948;Vittorio Caprioli;0;1963;2;0
1948;Gianni Puccini;0;1963;6;0
1950;Enrico Oldoini;0;1984;0;0
1953;David Lewis;0;1988;0;0
1962;George Seaton;0;1958;2;2
1964;Franco Amurri;0;1987;1;0
1966;Alexander Hall;0;1952;2;0
1967;John Cromwell;1;1944;3;5
1968;Fred Zinnemann;1;1953;0;3
1970;Gary David Goldberg;1;1989;0;0
1974;Folco Quilici;1;1959;0;0
1975;Dino Risi;0;1984;38;6
1977;Peter Bogdanovich;1;1974;2;2
1981;John Boorman;0;1990;1;2
1982;Mark Robson;1;1960;1;11
1984;Mario MattÃ²li;0;1938;2;1
1986;Mario MattÃ²li;1;1936;1;0
1997;Mario Camerini;0;1935;2;3
2001;Krzysztof Kieslowski;1;1989;0;7
2002;Krzysztof Kieslowski;1;1989;0;7
2003;Krzysztof Kieslowski;1;1989;0;7
2004;Krzysztof Kieslowski;1;1989;0;7
2005;Krzysztof Kieslowski;1;1989;0;7
2006;Krzysztof Kieslowski;1;1989;0;7
2007;Krzysztof Kieslowski;1;1989;0;7
2008;Krzysztof Kieslowski;1;1989;0;7
2009;Krzysztof Kieslowski;1;1989;0;7
2010;Krzysztof Kieslowski;1;1989;0;7
2011;Pier Paolo Pasolini;0;1970;3;8
2013;Denys Arcand;1;1986;0;0
2018;Francesco Maselli;1;1960;0;1
2024;Vittorio De Sisti;0;1988;3;0
2030;Bruno Corbucci;0;1981;26;0
2033;Jean Renoir;0;1935;0;2
2036;Alberto Lattuada;1;1947;0;2
2038;Bruno Corbucci;0;1983;32;0
2042;Florestano Vancini;1;1974;1;4
2054;Andrzej Wajda;1;1987;0;4
2055;Charlie Loventhal;0;1987;0;0
2059;James L. Brooks;0;1987;0;0
2060;John Farrow;1;1952;0;3
2063;Michelangelo Antonioni;1;1964;0;8
2070;Domenico Paolella;0;1955;2;0
2073;Henry Hathaway;1;1955;0;10
2087;Sergio Corbucci;0;1975;11;2
2088;John Badham;1;1981;0;0
2090;Giuliano Carnimeo;0;1974;2;2
2093;Christopher Morahan;0;1968;0;0
2096;George Stevens;1;1959;6;6
2097;Boris Sagal;1;1980;1;0
2100;Georg Wilhelm Pabst;1;1929;0;3
2101;MÃ¡rta MÃ©szÃ¡ros;1;1982;0;5
2106;A. Edward Sutherland;0;1939;0;0
2108;George Cukor;0;1935;1;3
2110;Marco Bellocchio;1;1986;0;7
2111;Anthony Asquith;1;1959;2;3
2112;Vittorio Cottafavi;1;1984;2;15
2114;Mario MattÃ²li;0;1955;36;7
2115;Camillo Mastrocinque;0;1962;22;2
2117;Blake Edwards;0;1979;14;2
2121;Filippo Walter Ratti;1;1952;0;0
2124;Irving Cummings;0;1938;2;0
2130;RenÃ© ClÃ©ment;1;1957;0;4
2139;Francesco Rosi;1;1989;2;8
2140;Franco Brusati;1;1979;2;3
2141;Otto Preminger;1;1970;5;11
2142;Rod Amateau;0;1972;0;0
2143;Sidney Lumet;0;1980;0;12
2149;Steno;0;1982;58;1
2152;Jud Taylor;1;1984;0;0
2153;Herbert Wise;1;1981;0;0
2154;Sydney Pollack;1;1982;1;4
2155;Jeffrey Bloom;1;1986;0;1
2157;Buster Keaton;0;1935;8;0
2165;Lee Philips;1;1974;0;0
2166;Burt Kennedy;0;1968;0;1
2167;Paul Mazursky;0;1988;7;2
2168;Woody Allen;0;1971;1;0
2170;Walter Lang;0;1951;6;0
2171;Cristina Comencini;0;1990;1;0
2172;David Miller;0;1959;1;1
2176;Bud Yorkin;0;1967;0;0
2177;Pietro Germi;0;1961;2;7
2178;Romolo Guerrieri;0;1970;1;0
2184;Walter Lang;0;1950;4;0
2187;Alain Jessua;1;1979;0;1
2188;Richard Brooks;1;1961;0;9
2191;Mike Leigh;0;1990;0;1
2192;George Stevens;0;1937;2;0
2194;Federico Fellini;1;1960;3;3
2195;Earl Bellamy;0;1966;1;0
2198;Giorgio Simonelli;0;1960;15;2
2201;Leonide Moguy;1;1950;0;1
2202;Francesco Massaro;0;1984;5;0
2203;Maurizio Nichetti;0;1983;2;0
2205;Peter Tewksbury;0;1963;0;0
2206;Luciano Emmer;0;1949;0;0
2210;Anton Giulio Majano;0;1953;0;1
2211;Giuseppe Bertolucci;0;1991;3;4
2211;Marco Tullio Giordana;0;1991;0;4
2211;Francesco Barilli;0;1991;0;1
2211;Giuseppe Tornatore;0;1991;1;2
2212;Luigi Filippo D'Amico;0;1974;6;0
2214;Guy Green;1;1962;0;2
2217;Henry Koster;0;1966;11;3
2219;Julien Duvivier;0;1952;0;6
2220;Mario Camerini;0;1972;14;11
2221;Carmine Gallone;0;1955;1;7
2222;Carmine Gallone;0;1961;2;7
2223;Giovanni Grimaldi;0;1969;1;0
2224;Marino Girolami;0;1970;25;1
2225;Vittorio Sala;0;1962;1;1
2226;Jaime Humberto Hermosillo;0;1985;0;0
2227;Mario Monicelli;0;1956;9;2
2237;Vincente Minnelli;0;1957;6;3
2238;George Stevens;0;1941;4;1
2245;Vito Zagarrio;1;1987;0;0
2250;Basil Dearden;1;1964;3;1
2251;Charles Chaplin;1;1923;4;0
2252;Delbert Mann;1;1979;4;2
2254;Claude Lelouch;0;1973;3;3
2255;John Hughes;0;1985;1;0
2259;Sergio Spina;0;1967;0;0
2261;Mike Nichols;0;1988;4;3
2264;Vittorio Cottafavi;1;1954;1;3
2270;Mark Sandrich;0;1936;0;0
2271;Roger Donaldson;1;1985;0;0
2273;George Cukor;0;1939;3;6
2280;Nunnally Johnson;0;1957;0;1
2281;Ken Russell;1;1969;1;0
2282;Jean Negulesco;1;1959;3;8
2286;Vittorio Sala;1;1956;0;0
2287;Michel Boisrond;0;1959;0;0
2288;Pedro AlmodÃ³var;0;1988;3;0
2296;Krzysztof Kieslowski;1;1991;0;17
2300;Sergio Martino;0;1985;14;1
2306;Mario Soldati;0;1939;0;0
2308;Woody Allen;0;1973;3;0
2311;Steno;0;1979;52;1
2313;Fritz Lang;1;1922;0;3
2314;Fritz Lang;1;1922;0;3
2319;Nando Cicero;0;1976;6;0
2326;Abbas Kiarostami;1;1987;0;2
2335;Hy Averback;0;1984;2;0
2336;Mauro Bolognini;0;1978;13;17
2336;Luciano Salce;0;1978;24;0
2336;Alberto Sordi;0;1978;8;0
2340;David DeCoteau;0;1988;0;0
2345;Florestano Vancini;1;1979;1;6
2347;Ettore Scola;0;1970;6;0
2349;Mario Amendola;0;1958;1;0
2350;Jefery Levy;1;1991;0;0
2352;Steve Carver;1;1976;0;0
2357;Mariano Laurenti;0;1971;3;0
2358;Norman Panama;0;1966;2;2
2359;Bruno Corbucci;0;1971;11;0
2360;Steno;0;1962;27;1
2361;John Herzfeld;0;1983;0;0
2366;Giuseppe Orlandini;0;1968;1;1
2367;Maurizio Lucidi;0;1975;0;1
2368;Gianni Grimaldi;0;1969;2;0
2369;Will Mackenzie;0;1989;0;0
2372;Frank Oz;0;1988;1;0
2377;Francis Veber;0;1986;3;0
2381;Robert Hamer;0;1954;0;1
2386;Mario Camerini;1;1945;7;6
2387;Giorgio Simonelli;0;1963;22;2
2389;Giorgio Simonelli;0;1965;25;2
2390;Giuseppe Orlandini;0;1971;3;1
2391;Sergio Corbucci;0;1961;1;1
2393;Luigi Scattini;0;1965;0;0
2396;Mel Smith;0;1989;0;0
2400;Mario MattÃ²li;0;1954;32;7
2402;Mario MattÃ²li;0;1947;13;4
2403;Stanley Donen;0;1967;8;0
2408;Bernard McEveety;0;1972;0;0
2410;Marino Girolami;0;1967;22;1
2411;Giorgio Simonelli;0;1962;18;2
2413;Ralph Levy;0;1964;0;0
2414;Enrico Guazzoni;1;1936;0;0
2415;Vincente Minnelli;1;1962;8;5
2421;Mike Nichols;0;1974;2;2
2422;Giuseppe Orlandini;0;1967;0;1
2424;Taylor Hackford;1;1984;0;1
2425;Bud Yorkin;0;1985;4;0
2441;Andrey Konchalovskiy;1;1986;0;5
2449;Phil Karlson;1;1973;1;2
2451;Peter Faiman;0;1991;0;0
2453;Frank Borzage;1;1934;0;0
2457;Norman Jewison;1;1979;6;2
2458;Walter Bernstein;0;1980;0;0
2459;Dalton Trumbo;1;1971;0;0
2466;Alan J. Pakula;0;1979;0;2
2467;Ian MacNaughton;0;1971;0;0
2471;Camillo Bazzoni;1;1970;0;0
2472;Fred Zinnemann;1;1964;0;5
2473;Otto Preminger;1;1967;4;10
2476;Dennis Hopper;1;1969;0;0
2478;Nanni Moretti;0;1978;1;0
2479;Marcel L'Herbier;0;1940;0;3
2480;Sergio Corbucci;0;1977;14;2
2482;Michelangelo Antonioni;1;1962;0;7
2484;Pier Paolo Pasolini;1;1967;1;3
2485;George Cukor;1;1949;7;9
2487;Paul Newman;1;1972;0;2
2488;FranÃ§ois Truffaut;0;1973;3;5
2493;Marco Ferreri;0;1960;1;0
2497;James William Guercio;1;1973;0;0
2499;Denis Sanders;1;1964;0;0
2500;Don Chaffey;0;1977;1;1
2503;Pasquale Festa Campanile;0;1973;8;2
2511;Vittorio Metz;0;1951;0;0
2511;Marcello Marchesi;0;1951;0;0
2512;Roberto Rossellini;1;1960;3;12
2513;Sacha Guitry;0;1939;6;0
2514;Henry Koster;0;1964;10;3
2516;Stanley Donen;0;1960;5;0
2526;Amleto Palermi;0;1934;0;0
2529;John R. Cherry III;0;1988;1;0
2530;Howard Hawks;0;1949;4;10
2540;Mario Camerini;1;1952;9;9
2548;James Bridges;1;1973;0;1
2553;Ciccio Ingrassia;0;1975;1;0
2556;Alan Johnson;0;1983;0;0
2561;Sean S. Cunningham;0;1983;0;0
2562;Ivan Passer;0;1988;3;1
2563;Valerio Zurlini;1;1959;1;0
2565;Irving Rapper;0;1953;2;2
2568;Peter Del Monte;1;1989;1;5
2569;Aglauco Casadio;0;1959;0;0
2570;Alessandro Blasetti;1;1938;2;1
2571;Enzo Girolami;0;1971;0;0
2572;Mario Soldati;1;1946;3;4
2573;Roberto Rossellini;1;1952;0;7
2574;Agnieszka Holland;1;1991;0;2
2575;James Ivory;1;1979;0;1
2577;Joseph L. Mankiewicz;0;1950;2;2
2579;Russell Rouse;1;1957;0;1
2587;James Toback;1;1983;0;1
2589;Robert Stevenson;0;1965;3;3
2593;Norman Jewison;1;1978;6;1
2594;Spike Lee;1;1989;1;0
2596;Armando Crispino;0;1969;1;0
2598;George Cukor;0;1960;12;13
2599;Christian De Sica;0;1991;0;0
2607;Dorothy Arzner;1;1933;0;0
2609;Ettore Scola;0;1986;12;3
2610;Carl Boese;0;1942;0;0
2611;Carlo Liconti;0;1990;0;0
2614;Aldo Fabrizi;0;1952;3;0
2615;Aldo Fabrizi;0;1951;2;0
2626;James W. Horne;0;1937;3;0
2627;Kevin Reynolds;0;1985;0;0
2631;Elia Kazan;1;1960;0;11
2634;Ingmar Bergman;1;1982;5;25
2635;James Frawley;0;1976;0;0
2638;William Castle;0;1967;0;0
2641;Robert Stevenson;0;1967;4;3
2645;Luis BuÃ±uel;1;1974;2;18
2646;RenÃ© Clair;0;1936;4;0
2649;Antonio Pietrangeli;0;1960;4;1
2654;AndrÃ© Hunebelle;0;1964;2;0
2655;AndrÃ© Hunebelle;0;1965;3;0
2657;Luciano Salce;0;1975;19;0
2658;Neri Parenti;0;1990;15;0
2659;Paolo Villaggio;0;1980;0;0
2659;Neri Parenti;0;1980;1;0
2660;Neri Parenti;0;1983;5;0
2661;Neri Parenti;0;1988;11;0
2662;Sam Shepard;1;1989;0;0
2664;Jerzy Kawalerowicz;1;1966;0;0
2665;Riccardo Pazzaglia;0;1974;1;0
2666;AndrÃ© Cayatte;1;1955;0;3
2672;Giorgio Bianchi;1;1946;0;0
2676;F.W. Murnau;1;1926;1;4
2677;Steven Kloves;1;1989;0;0
2682;Steno;0;1976;47;1
2686;Charles Chaplin;0;1925;4;1
2689;Luciano Salce;0;1961;1;0
2690;Billy Wilder;1;1978;15;4
2692;Jules Dassin;1;1962;3;2
2693;Steno;0;1967;36;1
2694;Joe Pytka;0;1989;0;0
2696;Maurice Elvey;1;1946;0;0
2697;Michel Deville;1;1973;0;0
2698;Richard Brooks;1;1953;0;1
2699;John M. Stahl;1;1945;0;2
2700;Raoul Walsh;1;1956;3;4
2702;Jonathan Demme;1;1974;0;0
2703;Joshua Logan;0;1956;0;1
2706;Gero Zambuto;0;1937;0;0
2707;Pietro Germi;1;1955;2;5
2710;William Friedkin;1;1968;0;0
2711;Larry Elikann;1;1991;0;0
2715;Carlo Vanzina;0;1981;3;0
2716;Steno;0;1980;54;1
2717;Charles Walters;0;1955;1;0
2723;William A. Seiter;0;1934;1;0
2725;Sergio Corbucci;0;1965;7;1
2728;Raffaello Matarazzo;1;1951;7;3
2729;Randa Haines;1;1986;0;0
2730;Maurizio Pradeaux;0;1974;0;0
2731;Mario Camerini;1;1947;7;7
2736;David Lean;1;1970;3;4
2740;JosÃ© Giovanni;1;1976;0;0
2750;Valentino Orsini;1;1985;1;3
2752;Lina WertmÃ¼ller;0;1973;3;0
2753;James Fargo;0;1979;0;0
2754;Edmund Goulding;1;1946;1;3
2756;Alberto Sordi;0;1974;6;0
2759;Gianni Amelio;1;1970;0;0
2760;Lina WertmÃ¼ller;0;1978;6;0
2762;Burt Reynolds;0;1978;0;0
2763;Vsevolod Pudovkin;1;1927;0;1
2766;Larry Peerce;1;1976;1;2
2769;Luigi Comencini;1;1957;6;1
2772;Richard Marquand;1;1983;0;0
2774;Jean-Luc Godard;1;1960;0;0
2776;Pier Paolo Pasolini;1;1974;4;8
2777;Herbert Ross;1;1989;11;1
2778;Guru Dutt;1;1959;0;1
2786;Mark Rydell;1;1984;3;1
2790;Garry Marshall;0;1984;1;0
2792;Franco Amurri;0;1990;2;0
2798;Allan Arkush;0;1983;0;0
2803;Savage Steve Holland;0;1986;0;0
2805;Jerry Lewis;0;1963;3;0
2807;W.S. Van Dyke;1;1941;2;2
2808;Edgar G. Ulmer;1;1944;0;1
2809;Michael Nankin;0;1980;0;0
2809;David Wechter;0;1980;0;0
2811;Amleto Palermi;0;1939;2;0
2812;Walter Lang;0;1954;7;0
2815;King Vidor;1;1949;3;6
2817;John Huston;0;1969;0;9
2819;Archie Mayo;1;1936;0;0
2823;Duccio Tessari;1;1963;0;0
2828;Donald Petrie;0;1990;1;0
2831;Arthur Hiller;0;1987;12;3
2833;Akos Rathonyi;0;1942;0;0
2837;Ramon MenÃ©ndez;1;1988;0;0
2843;Abraham Polonsky;1;1948;0;0
2854;Neri Parenti;0;1985;6;0
2855;Neri Parenti;0;1981;2;0
2858;Roberto Rossellini;1;1950;0;6
2859;Arthur Lubin;0;1952;4;0
2860;Arthur Lubin;0;1951;2;0
2861;Arthur Lubin;0;1953;5;0
2862;Arthur Lubin;0;1950;1;0
2864;Manoel de Oliveira;1;1981;0;4
2865;Mario Amendola;0;1969;12;1
2866;Marino Girolami;0;1968;23;1
2867;Aldo Grimaldi;0;1969;1;0
2868;Geo Agliani;0;1974;0;0
2872;Mel Brooks;0;1974;2;0
2874;Marty Feldman;0;1980;0;0
2875;Martin Ritt;1;1968;0;4
2878;Neri Parenti;0;1989;13;0
2888;Gene Wilder;0;1975;0;0
2889;Franco Zeffirelli;1;1972;1;1
2892;Alberto Lattuada;1;1945;0;0
2897;Luigi Zampa;0;1963;14;5
2898;Mike Nichols;0;1988;4;3
2900;Elia Kazan;1;1954;0;7
2901;Tony Richardson;1;1982;2;6
2907;Helmut KÃ¤utner;1;1958;0;2
2908;Billy Wilder;0;1942;1;0
2909;Marcel L'Herbier;1;1926;0;1
2915;Don Siegel;1;1979;0;3
2919;Alan Parker;1;1978;1;0
2921;David Lowell Rich;1;1986;0;1
2922;Mario Soldati;1;1948;3;5
2932;Alberto Sordi;0;1966;0;0
2935;Kon Ichikawa;1;1959;0;1
2946;Martin Scorsese;0;1985;0;5
2947;Giuliano Carnimeo;0;1973;1;0
2949;Fritz Lang;1;1936;0;7
2957;John Ford;1;1940;0;9
2961;Mariano Laurenti;0;1974;11;0
2963;Bruno Corbucci;0;1971;11;0
2972;Marco Bellocchio;1;1977;0;3
2974;Turi Vasile;0;1958;0;1
2977;Robert Altman;1;1974;1;3
2981;Walter Matthau;0;1960;0;0
2985;Vittorio De Sica;0;1942;2;0
2986;Ken Hughes;1;1960;0;0
2989;Richard Brooks;1;1959;0;7
2991;Luigi Comencini;0;1978;22;5
2993;Eugene Marner;0;1987;0;0
2995;Nando Cicero;0;1975;4;0
2996;Dino Risi;0;1964;17;1
2997;Diane Kurys;0;1977;0;0
2999;Jeffrey Bloom;1;1984;0;0
3000;Ken Shapiro;0;1981;0;0
3003;Ivan Reitman;0;1989;4;0
3004;Mino Guerrini;0;1975;8;0
3005;Roberto Rossellini;1;1959;3;11
3006;Francesco Massaro;0;1972;0;0
3009;Richard Brooks;0;1972;0;12
3010;Claude Pinoteau;0;1976;1;0
3011;Camillo Mastrocinque;0;1960;18;2
3012;Robert Redford;1;1980;0;0
3013;Ted Kotcheff;1;1988;3;2
3022;Tito Davison;1;1969;0;0
3024;Giorgio Simonelli;0;1961;16;2
3025;Roberto Rossellini;1;1948;0;3
3026;RenÃ© ClÃ©ment;1;1956;0;3
3028;Danny DeVito;0;1987;0;0
3034;Ivan Reitman;0;1989;4;0
3035;Mario Camerini;0;1933;1;1
3037;Emilio Estevez;0;1990;0;0
3040;Pier Francesco Pingitore;0;1982;5;0
3044;Vittorio De Sica;1;1971;13;8
3047;Richard Boleslawski;1;1936;0;0
3048;Mary McMurray;0;1985;0;0
3054;Gordon Douglas;1;1957;4;2
3056;Marino Girolami;0;1982;32;2
3060;David Hemmings;1;1978;0;0
3063;Federico Fellini;0;1986;4;7
3067;Don Siegel;0;1982;1;4
3068;Giuliano Montaldo;1;1979;1;4
3069;Bruno Cortini;0;1984;1;0
3072;Peter Greenaway;1;1988;0;2
3075;Damiano Damiani;1;1989;1;14
3077;Martyn Burke;1;1978;0;0
3078;George Marshall;0;1959;8;1
3082;Guy Green;1;1968;0;4
3088;Elio Petri;1;1962;0;1
3089;Giuseppe De Santis;1;1954;0;5
3090;Terrence Malick;1;1978;0;1
3097;Gianni Franciolini;0;1942;0;0
3105;Noam Yavor;1;1989;0;0
3112;Steno;0;1953;9;1
3113;Alessandro Blasetti;1;1946;3;4
3120;Ernest Marischka;0;1954;0;0
3125;Mauro Bolognini;0;1958;5;0
3128;Bud Smith;0;1988;0;0
3131;Roberto Rossellini;1;1954;1;8
3132;Daniele D'Anza;0;1954;0;0
3133;Tony Richardson;1;1962;0;2
3134;Nicholas Ray;1;1955;0;5
3137;Vittorio De Sica;1;1969;13;7
3138;Damiano Damiani;1;1972;1;6
3147;Stan Dragoti;0;1989;3;0
3152;Fred Zinnemann;1;1977;0;7
3153;Federico Fellini;1;1965;4;4
3155;Riccardo Freda;1;1964;0;7
3156;Joseph L. Mankiewicz;1;1953;4;3
3165;Nino D'Angelo;0;1986;0;0
3168;Raffaello Matarazzo;1;1953;7;4
3173;Jud Taylor;1;1991;0;1
3188;Robert Stevenson;0;1967;4;3
3189;Michael Tuchner;1;1982;0;1
3191;Amos Gitai;1;1991;0;1
3196;Paolo Taviani;1;1986;1;8
3196;Vittorio Taviani;1;1986;1;8
3198;Herbert Ross;0;1978;4;1
3199;Herbert Ross;0;1969;0;0
3206;Gianni Grimaldi;0;1975;8;0
3207;Walter Lang;0;1948;2;0
3209;Ralph Nelson;0;1964;1;2
3210;Clarence Brown;0;1945;3;7
3211;Domenico Paolella;0;1954;1;0
3212;Julien Duvivier;0;1960;3;8
3213;Edmund Goulding;0;1932;0;0
3214;Castellano & Pipolo;0;1982;8;0
3216;Alexander Korda;1;1941;1;1
3227;Frank Borzage;1;1937;1;2
3229;Richard Wallace;1;1947;0;1
3230;Blake Edwards;0;1965;7;2
3231;Robert Mulligan;1;1988;4;9
3232;Charles Chaplin;0;1940;6;3
3235;Lawrence Kasdan;1;1983;0;0
3236;John Sturges;1;1963;0;5
3237;Elliott Nugent;1;1949;0;0
3239;Jack Clayton;1;1974;1;3
3240;Roger Spottiswoode;1;1993;2;1
3244;John Cassavetes;0;1985;1;8
3247;Carlo Campogalliani;1;1939;0;0
3250;Norman Z. McLeod;0;1954;5;0
3254;Clarence Brown;1;1939;2;5
3263;Gillo Pontecorvo;1;1957;0;0
3264;Henry Hathaway;1;1941;0;4
3268;Castellano & Pipolo;0;1986;14;0
3269;Mario Camerini;0;1939;5;3
3270;RenÃ© Clair;0;1955;7;1
3271;Raoul Walsh;0;1936;0;0
3272;David Lean;1;1946;2;0
3276;Franco Martinelli;0;1975;1;0
3277;Sidney Poitier;1;1972;0;0
3278;Salvatore Samperi;1;1968;0;0
3279;Randal Kleiser;0;1978;0;0
3280;Peter Weir;0;1991;2;4
3284;Duilio Coletti;1;1948;0;1
3287;Fred Schepisi;1;1989;1;1
3291;Robert Aldrich;1;1971;0;8
3294;Buck Henry;0;1980;1;0
3295;Sidney Lumet;1;1966;0;6
3296;Raffaello Matarazzo;1;1955;7;8
3299;Burt Kennedy;1;1978;1;1
3300;Mauro Bolognini;0;1956;3;0
3301;Steno;0;1958;17;1
3303;Mario Monicelli;0;1951;4;0
3303;Steno;0;1951;4;0
3305;Alberto Lattuada;0;1957;3;8
3306;Jack Smight;0;1968;2;0
3307;Yves Robert;0;1961;1;0
3315;Sergey Bondarchuk;1;1967;0;3
3316;Sergey Bondarchuk;1;1965;0;0
3317;Leo McCarey;0;1933;0;0
3318;Ralph Thomas;1;1960;3;1
3322;Karel Reisz;1;1978;1;3
3329;Herbert Ross;0;1970;1;0
3334;Clint Eastwood;0;1986;1;2
3344;Sidney Poitier;0;1982;2;1
3345;Woody Allen;0;1986;12;1
3350;Paul Schrader;1;1979;0;0
3353;Simon Wincer;1;1980;0;0
3357;Paul Newman;1;1984;0;3
3358;Henry Koster;0;1950;3;1
3361;Sydney Pollack;1;1990;2;6
3362;Chris Columbus;0;1988;0;0
3363;Mike Nichols;0;1986;3;3
3368;Allan Dwan;0;1937;0;0
3373;Edgar Reitz;1;1984;0;6
3374;Edgar Reitz;1;1984;0;6
3375;Edgar Reitz;1;1984;0;6
3376;Edgar Reitz;1;1984;0;6
3377;Edgar Reitz;1;1984;0;6
3378;Edgar Reitz;1;1984;0;6
3379;Edgar Reitz;1;1984;0;6
3380;Edgar Reitz;1;1984;0;6
3381;Edgar Reitz;1;1984;0;6
3382;Edgar Reitz;1;1984;0;6
3383;Edgar Reitz;1;1984;0;6
3387;Philip Kaufman;1;1990;0;3
3388;Vincent McEveety;0;1977;4;0
3390;Vincent McEveety;0;1980;6;0
3396;Robert Wise;1;1975;1;7
3401;Maurizio Nichetti;0;1980;1;0
3405;George Stevens;1;1941;4;1
3407;Richard Benjamin;0;1988;4;0
3408;Carl Reiner;0;1984;6;0
3409;Josef Von Sternberg;1;1935;0;7
3410;Neri Parenti;0;1989;13;0
3412;Mitchell Leisen;0;1941;3;0
3415;Frank Tashlin;0;1956;2;0
3416;Blake Edwards;0;1968;9;2
3419;Clint Eastwood;1;1983;1;1
3421;Tony Richardson;0;1984;2;7
3422;Willard Huyck;0;1986;1;0
3430;Michelangelo Antonioni;1;1982;1;13
3432;Jean Negulesco;1;1946;0;0
3433;Jerry Lewis;0;1961;1;0
3436;Irving Cummings;0;1938;2;0
3441;Ivan Passer;0;1965;0;0
3442;Robert Altman;1;1972;1;2
3444;Pier Francesco Pingitore;0;1979;1;0
3447;Lucio Fulci;0;1963;5;0
3452;Luigi Comencini;0;1949;1;0
3453;Nico D'Alessandria;1;1987;0;0
3459;Gianni Puccini;0;1959;3;0
3462;Andrzej Zulawski;1;1974;0;2
3463;Romolo Guerrieri;0;1979;2;2
3464;Anthony Asquith;0;1952;1;2
3465;Lou Antonio;1;1991;0;1
3467;Edmund Goulding;0;1950;2;6
3471;Joseph L. Mankiewicz;1;1959;4;6
3474;Mauro Bolognini;1;1972;13;11
3476;Richard Lang;0;1980;0;0
3481;Paul Bogart;0;1971;0;0
3482;Richard Brooks;1;1977;1;12
3491;Francis Veber;0;1989;4;0
3494;Blake Edwards;0;1958;0;1
3496;Luigi Magni;1;1977;6;1
3497;Dino Risi;0;1971;27;1
3498;Luigi Magni;1;1990;9;5
3504;Lina WertmÃ¼ller;1;1989;9;2
3505;Arthur JoffÃ©;0;1990;0;0
3506;Alberto Sordi;0;1982;10;0
3509;Guido Malatesta;1;1963;0;0
3510;Clifford Odets;1;1959;0;1
3512;Delbert Mann;1;1992;4;4
3515;Joseph Losey;1;1967;1;9
3516;Luigi Comencini;1;1966;16;3
3521;Dick Clement;0;1970;0;0
3524;Fred Coe;0;1966;0;0
3528;Marshall Brickman;0;1983;0;0
3536;James Goldstone;1;1969;0;0
3537;Francesco Maselli;1;1964;0;2
3542;Irwin Winkler;1;1991;0;0
3547;George Cukor;1;1950;8;10
3548;Stanley Kramer;0;1967;1;6
3549;Marcello Ciorciolini;0;1969;3;0
3553;Andrei Tarkovsky;1;1962;0;2
3554;Luigi Comencini;0;1969;17;4
3555;Preston Sturges;0;1948;7;1
3556;Nello Rossati;0;1975;1;1
3557;Mariano Laurenti;0;1979;20;0
3559;Mariano Laurenti;0;1979;20;0
3573;Guido Brignone;1;1952;4;7
3576;John Schlesinger;0;1982;0;8
3584;Carlo Campogalliani;0;1945;1;2
3585;Luchino Visconti;1;1976;3;11
3588;Nando Cicero;0;1975;4;0
3589;Michele Massimo Tarantini;0;1980;7;0
3590;Lorenzo Onorati;0;1983;0;0
3592;Michele Massimo Tarantini;0;1978;4;0
3597;Philip Kaufman;1;1988;0;2
3602;Woody Allen;1;1978;6;0
3611;David W. Griffith;1;1916;0;0
3612;Irving Reis;0;1947;0;0
3615;Blake Edwards;0;1988;24;2
3616;Jean-Paul Le Chanois;0;1964;0;2
3631;Camillo Mastrocinque;0;1938;0;0
3632;Emidio Greco;1;1974;0;0
3636;Henri Colpi;1;1960;0;0
3641;Claude Goretta;0;1973;0;0
3645;Piero Vivarelli;0;1961;0;0
3648;Alberto Sordi;0;1980;9;0
3651;John Hughes;0;1989;6;0
3653;Carlo Ludovico Bragaglia;0;1958;19;2
3657;Bruno Corbucci;0;1971;11;0
3659;Alberto Sordi;0;1982;10;0
3663;Nanni Moretti;0;1976;0;0
3664;Lindsay Anderson;1;1963;0;0
3667;Italo Zingarelli;0;1979;0;1
3669;Renato Pozzetto;0;1978;0;0
3669;Giorgio Capitani;0;1978;5;2
3670;Paul Mazursky;0;1980;4;1
3675;Peter Del Monte;1;1975;0;2
